timestamp,ap_id,device,rssi,ground_truth
2025-11-01T14:18:58.400582,AP-103,e74de8c31f0b,-63,14
2025-11-01T14:18:58.400582,AP-103,b6fa69bd5671,-41,14
2025-11-01T14:18:58.400582,AP-103,67eba72af419,-66,14
2025-11-01T14:18:58.400582,AP-103,4f01a37385a5,-69,14
2025-11-01T14:18:58.400582,AP-103,113d245a2666,-69,14
2025-11-01T14:18:58.400582,AP-103,10cef7640835,-63,14
2025-11-01T14:18:58.400582,AP-103,d88836126a07,-67,14
2025-11-01T14:18:58.400582,AP-103,fa3176de8e0e,-71,14
2025-11-01T14:18:58.400582,AP-103,ae76b75d2cb9,-68,14
2025-11-01T14:18:58.400582,AP-103,d03acc31d190,-62,14
2025-11-01T14:18:58.400582,AP-103,5dade05d5a32,-65,14
2025-11-01T14:18:58.400582,AP-103,f58f63e12112,-67,14
2025-11-01T14:18:59.400582,AP-101,583d3cb30563,-35,3
2025-11-01T14:18:59.400582,AP-101,7f82c5e45d49,-44,3
2025-11-01T14:18:59.400582,AP-101,6831652861d2,-62,3
2025-11-01T14:19:00.400582,AP-103,61c4733332ab,-39,5
2025-11-01T14:19:00.400582,AP-103,a2be970dfa52,-53,5
2025-11-01T14:19:00.400582,AP-103,0cfa13e28c64,-54,5
2025-11-01T14:19:00.400582,AP-103,5295abc26ac3,-73,5
2025-11-01T14:19:00.400582,AP-103,d1d7c2ac2e52,-60,5
2025-11-01T14:19:00.400582,AP-103,b04b73e993b2,-69,5
2025-11-01T14:19:01.400582,AP-103,381fe99ed8da,-47,9
2025-11-01T14:19:01.400582,AP-103,1bebd3a21fe9,-36,9
2025-11-01T14:19:01.400582,AP-103,0436df416dc5,-43,9
2025-11-01T14:19:01.400582,AP-103,4add1887d800,-43,9
2025-11-01T14:19:01.400582,AP-103,c4f7a81ec0fb,-44,9
2025-11-01T14:19:01.400582,AP-103,822ce2e32d44,-66,9
2025-11-01T14:19:01.400582,AP-103,11fc71260590,-76,9
2025-11-01T14:19:01.400582,AP-103,e0495be5bcde,-74,9
2025-11-01T14:19:02.400582,AP-102,fc8c71e2abb2,-40,16
2025-11-01T14:19:02.400582,AP-102,701a74ab56a8,-34,16
2025-11-01T14:19:02.400582,AP-102,9d49ee6a69d3,-46,16
2025-11-01T14:19:02.400582,AP-102,1bd8958bb2b7,-34,16
2025-11-01T14:19:02.400582,AP-102,fd8965f0f442,-39,16
2025-11-01T14:19:02.400582,AP-102,492f83db0f61,-50,16
2025-11-01T14:19:02.400582,AP-102,af458d2be66d,-36,16
2025-11-01T14:19:02.400582,AP-102,198b7a46efa0,-55,16
2025-11-01T14:19:02.400582,AP-102,c990225e35c6,-64,16
2025-11-01T14:19:02.400582,AP-102,c149a45aec39,-77,16
2025-11-01T14:19:02.400582,AP-102,631333bec817,-65,16
2025-11-01T14:19:02.400582,AP-102,084d92c00987,-64,16
2025-11-01T14:19:02.400582,AP-102,776aa6045795,-70,16
2025-11-01T14:19:02.400582,AP-102,a61745c2a760,-67,16
2025-11-01T14:19:02.400582,AP-102,54857e1c98d8,-67,16
2025-11-01T14:19:02.400582,AP-102,2a55974b9596,-70,16
2025-11-01T14:19:02.400582,AP-102,9b68499e4c0e,-70,16
2025-11-01T14:19:02.400582,AP-102,76c0dd2f1481,-77,16
2025-11-01T14:19:02.400582,AP-102,40c5a4167bc8,-71,16
2025-11-01T14:19:03.400582,AP-104,3b7fce4495cd,-38,14
2025-11-01T14:19:03.400582,AP-104,18ed480b4533,-41,14
2025-11-01T14:19:03.400582,AP-104,e67fc82bd4e1,-47,14
2025-11-01T14:19:03.400582,AP-104,816961ebdfbe,-38,14
2025-11-01T14:19:03.400582,AP-104,9e03d236ae99,-34,14
2025-11-01T14:19:03.400582,AP-104,960a0d119f01,-39,14
2025-11-01T14:19:03.400582,AP-104,b6576733df65,-41,14
2025-11-01T14:19:03.400582,AP-104,103d5d4da517,-72,14
2025-11-01T14:19:03.400582,AP-104,c3ca02a21ed5,-72,14
2025-11-01T14:19:03.400582,AP-104,c9952f53e228,-69,14
2025-11-01T14:19:03.400582,AP-104,723bb3e86b30,-72,14
2025-11-01T14:19:03.400582,AP-104,d23103b760b4,-74,14
2025-11-01T14:19:03.400582,AP-104,e5e6778d05e4,-77,14
2025-11-01T14:19:03.400582,AP-104,eaad657d5df8,-62,14
2025-11-01T14:19:04.400582,AP-101,88ac183d7e6a,-40,13
2025-11-01T14:19:04.400582,AP-101,0b82de1c54ab,-53,13
2025-11-01T14:19:04.400582,AP-101,07b53ce6162c,-47,13
2025-11-01T14:19:04.400582,AP-101,f5c4233894b1,-49,13
2025-11-01T14:19:04.400582,AP-101,a54424cbb949,-46,13
2025-11-01T14:19:04.400582,AP-101,53e11d0d4ca9,-42,13
2025-11-01T14:19:04.400582,AP-101,27868370df83,-49,13
2025-11-01T14:19:04.400582,AP-101,9e7aa1705e1c,-68,13
2025-11-01T14:19:04.400582,AP-101,3825c0281f2d,-71,13
2025-11-01T14:19:04.400582,AP-101,dc0cba263d96,-68,13
2025-11-01T14:19:04.400582,AP-101,5aefc5e1a32c,-81,13
2025-11-01T14:19:05.400582,AP-103,770dd0e2f672,-44,17
2025-11-01T14:19:05.400582,AP-103,ff3e1c0de4bf,-50,17
2025-11-01T14:19:05.400582,AP-103,4202a38a0971,-42,17
2025-11-01T14:19:05.400582,AP-103,b20ca330c4b1,-36,17
2025-11-01T14:19:05.400582,AP-103,53cda0b72519,-37,17
2025-11-01T14:19:05.400582,AP-103,68034cbb47ed,-40,17
2025-11-01T14:19:05.400582,AP-103,9db80d0d1049,-42,17
2025-11-01T14:19:05.400582,AP-103,f80eefaf8d58,-46,17
2025-11-01T14:19:05.400582,AP-103,e0de0f15d840,-48,17
2025-11-01T14:19:05.400582,AP-103,f01a0957eb24,-64,17
2025-11-01T14:19:05.400582,AP-103,9c8becaee264,-73,17
2025-11-01T14:19:05.400582,AP-103,3bd5d3d237c8,-67,17
2025-11-01T14:19:05.400582,AP-103,f8b9d911d5bd,-68,17
2025-11-01T14:19:05.400582,AP-103,06e9bb0c066d,-65,17
2025-11-01T14:19:05.400582,AP-103,e510e0002788,-68,17
2025-11-01T14:19:05.400582,AP-103,1a8cf7d600b2,-70,17
2025-11-01T14:19:05.400582,AP-103,fc6fd778887c,-68,17
2025-11-01T14:19:05.400582,AP-103,2516f8a4ee68,-71,17
2025-11-01T14:19:05.400582,AP-103,5151555aac7b,-69,17
2025-11-01T14:19:06.400582,AP-104,3de5a1ab9266,-39,8
2025-11-01T14:19:06.400582,AP-104,4229e1871d41,-51,8
2025-11-01T14:19:06.400582,AP-104,e3e62c918ba7,-54,8
2025-11-01T14:19:06.400582,AP-104,7406428f8f28,-39,8
2025-11-01T14:19:06.400582,AP-104,426b42547a2f,-70,8
2025-11-01T14:19:06.400582,AP-104,7b8aee992043,-73,8
2025-11-01T14:19:06.400582,AP-104,4013dceed0b8,-50,8
2025-11-01T14:19:06.400582,AP-104,e9d50ca85213,-63,8
2025-11-01T14:19:07.400582,AP-102,420b9da08f13,-28,10
2025-11-01T14:19:07.400582,AP-102,79f7e77df13b,-52,10
2025-11-01T14:19:07.400582,AP-102,4f8de885d6ef,-38,10
2025-11-01T14:19:07.400582,AP-102,37300a17cae6,-49,10
2025-11-01T14:19:07.400582,AP-102,f0cb36aa08a2,-46,10
2025-11-01T14:19:07.400582,AP-102,e796c3eb357a,-83,10
2025-11-01T14:19:07.400582,AP-102,afc3e524aadf,-65,10
2025-11-01T14:19:07.400582,AP-102,1fe0a9e97936,-76,10
2025-11-01T14:19:07.400582,AP-102,2227037efda1,-75,10
2025-11-01T14:19:08.400582,AP-101,72b8d1279f80,-38,7
2025-11-01T14:19:08.400582,AP-101,63a6e38720e0,-47,7
2025-11-01T14:19:08.400582,AP-101,62ceca5fbb43,-47,7
2025-11-01T14:19:08.400582,AP-101,6f637a683b72,-43,7
2025-11-01T14:19:08.400582,AP-101,4d49e039c5b3,-72,7
2025-11-01T14:19:08.400582,AP-101,0ca53417edc7,-77,7
2025-11-01T14:19:08.400582,AP-101,c5b59848851c,-69,7
2025-11-01T14:19:08.400582,AP-101,b187357e50a6,-73,7
2025-11-01T14:19:08.400582,AP-101,edd06f67c795,-76,7
2025-11-01T14:19:08.400582,AP-101,5b7a2b19ecc2,-63,7
2025-11-01T14:19:08.400582,AP-101,73263b6fdd4e,-75,7
2025-11-01T14:19:09.400582,AP-102,f9a6902ef877,-46,15
2025-11-01T14:19:09.400582,AP-102,945f4419e951,-55,15
2025-11-01T14:19:09.400582,AP-102,a005e2c9a696,-43,15
2025-11-01T14:19:09.400582,AP-102,b2b821d73bab,-45,15
2025-11-01T14:19:09.400582,AP-102,00c89b6c577f,-47,15
2025-11-01T14:19:09.400582,AP-102,7561a169de4a,-43,15
2025-11-01T14:19:09.400582,AP-102,da70f65abd04,-52,15
2025-11-01T14:19:09.400582,AP-102,427cd9b3450e,-46,15
2025-11-01T14:19:09.400582,AP-102,4c7e5a21bf1e,-76,15
2025-11-01T14:19:09.400582,AP-102,c05d4f81026a,-73,15
2025-11-01T14:19:09.400582,AP-102,c0d934f80a31,-76,15
2025-11-01T14:19:09.400582,AP-102,316bd91ea291,-74,15
2025-11-01T14:19:09.400582,AP-102,6d8e4020471b,-76,15
2025-11-01T14:19:09.400582,AP-102,9ca1c7c666d1,-69,15
2025-11-01T14:19:09.400582,AP-102,0251415ee3dd,-81,15
2025-11-01T14:19:09.400582,AP-102,1e7830b78229,-72,15
2025-11-01T14:19:09.400582,AP-102,9bd519b46891,-77,15
2025-11-01T14:19:10.400582,AP-102,db538a7fd761,-48,5
2025-11-01T14:19:10.400582,AP-102,34d9f989190e,-44,5
2025-11-01T14:19:10.400582,AP-102,ded9d4d29d74,-36,5
2025-11-01T14:19:10.400582,AP-102,0e3d3917a39c,-72,5
2025-11-01T14:19:10.400582,AP-102,401af9127ff5,-77,5
2025-11-01T14:19:10.400582,AP-102,b9a44b9200e0,-75,5
2025-11-01T14:19:10.400582,AP-102,8f8bd50db504,-61,5
2025-11-01T14:19:10.400582,AP-102,9c714f82b278,-80,5
2025-11-01T14:19:10.400582,AP-102,0be8f1f3936f,-85,5
2025-11-01T14:19:11.400582,AP-104,683baa38b0ee,-48,12
2025-11-01T14:19:11.400582,AP-104,ae9e2df4481a,-51,12
2025-11-01T14:19:11.400582,AP-104,6586187c7ab7,-38,12
2025-11-01T14:19:11.400582,AP-104,068014f8b6d8,-50,12
2025-11-01T14:19:11.400582,AP-104,954036e95d42,-56,12
2025-11-01T14:19:11.400582,AP-104,57baa9f0a771,-45,12
2025-11-01T14:19:11.400582,AP-104,d2e11c61d49f,-60,12
2025-11-01T14:19:11.400582,AP-104,45440e1bd2c4,-68,12
2025-11-01T14:19:11.400582,AP-104,842d8e404e95,-67,12
2025-11-01T14:19:12.400582,AP-102,d07dd54516bf,-54,1
2025-11-01T14:19:12.400582,AP-102,0303910c4803,-70,1
2025-11-01T14:19:12.400582,AP-102,aed1e8ae933b,-70,1
2025-11-01T14:19:13.400582,AP-102,054f27263962,-55,13
2025-11-01T14:19:13.400582,AP-102,2957821e3beb,-34,13
2025-11-01T14:19:13.400582,AP-102,8c4f459b503e,-44,13
2025-11-01T14:19:13.400582,AP-102,69f288772801,-42,13
2025-11-01T14:19:13.400582,AP-102,d0e7895248af,-37,13
2025-11-01T14:19:13.400582,AP-102,9db9a6ddb541,-53,13
2025-11-01T14:19:13.400582,AP-102,7418603d0aee,-42,13
2025-11-01T14:19:13.400582,AP-102,6bee86c3c944,-74,13
2025-11-01T14:19:13.400582,AP-102,b7f9262032ce,-69,13
2025-11-01T14:19:13.400582,AP-102,1f21c5853bea,-65,13
2025-11-01T14:19:13.400582,AP-102,1f8ad3cbb6d0,-75,13
2025-11-01T14:19:13.400582,AP-102,775d0590b9c7,-74,13
2025-11-01T14:19:13.400582,AP-102,42b6b6d5d4a7,-66,13
2025-11-01T14:19:13.400582,AP-102,3e88b8acbed6,-70,13
2025-11-01T14:19:14.400582,AP-101,79cb8bf52d08,-57,15
2025-11-01T14:19:14.400582,AP-101,f60737854a1d,-39,15
2025-11-01T14:19:14.400582,AP-101,4b9917412ffe,-38,15
2025-11-01T14:19:14.400582,AP-101,d011f80449d1,-49,15
2025-11-01T14:19:14.400582,AP-101,56a4b41290e3,-41,15
2025-11-01T14:19:14.400582,AP-101,a61ff4301d9b,-44,15
2025-11-01T14:19:14.400582,AP-101,23e83d9c86bb,-41,15
2025-11-01T14:19:14.400582,AP-101,6b1b82a09535,-47,15
2025-11-01T14:19:14.400582,AP-101,6d7438e417ae,-67,15
2025-11-01T14:19:14.400582,AP-101,5b69c81ac9eb,-66,15
2025-11-01T14:19:14.400582,AP-101,3a3fd7b06440,-75,15
2025-11-01T14:19:14.400582,AP-101,9e2b9c73be13,-71,15
2025-11-01T14:19:14.400582,AP-101,a1b4ac5e3bd0,-73,15
2025-11-01T14:19:14.400582,AP-101,3a2034fdfbb2,-76,15
2025-11-01T14:19:14.400582,AP-101,0e4c986b76ff,-63,15
2025-11-01T14:19:14.400582,AP-101,c3efde285a0c,-75,15
2025-11-01T14:19:14.400582,AP-101,06dc78c0db8f,-69,15
2025-11-01T14:19:14.400582,AP-101,789592b9c80c,-54,15
2025-11-01T14:19:15.400582,AP-101,5df2bace3f8c,-43,17
2025-11-01T14:19:15.400582,AP-101,553460450592,-46,17
2025-11-01T14:19:15.400582,AP-101,bac5fb6e90c6,-42,17
2025-11-01T14:19:15.400582,AP-101,2540a9021ef4,-44,17
2025-11-01T14:19:15.400582,AP-101,10cbe4afb625,-44,17
2025-11-01T14:19:15.400582,AP-101,ba9b90cb27fe,-49,17
2025-11-01T14:19:15.400582,AP-101,43afc5a11af2,-47,17
2025-11-01T14:19:15.400582,AP-101,e611231d1136,-39,17
2025-11-01T14:19:15.400582,AP-101,5b5410852881,-42,17
2025-11-01T14:19:15.400582,AP-101,a38be34870f0,-67,17
2025-11-01T14:19:15.400582,AP-101,f768f94c6407,-66,17
2025-11-01T14:19:15.400582,AP-101,4027a750764e,-64,17
2025-11-01T14:19:15.400582,AP-101,352de5dc099d,-55,17
2025-11-01T14:19:15.400582,AP-101,51208c4e1cbd,-60,17
2025-11-01T14:19:15.400582,AP-101,6fad68aaecab,-80,17
2025-11-01T14:19:15.400582,AP-101,b4b06e8cd708,-74,17
2025-11-01T14:19:15.400582,AP-101,8b876c98b9f4,-70,17
2025-11-01T14:19:15.400582,AP-101,28123469312c,-70,17
2025-11-01T14:19:16.400582,AP-104,eaf4d11b1207,-45,6
2025-11-01T14:19:16.400582,AP-104,1f262f0c9069,-50,6
2025-11-01T14:19:16.400582,AP-104,6c42806f06c4,-45,6
2025-11-01T14:19:16.400582,AP-104,901165762223,-68,6
2025-11-01T14:19:16.400582,AP-104,1b04fcdac404,-65,6
2025-11-01T14:19:16.400582,AP-104,b3c192648af2,-70,6
2025-11-01T14:19:16.400582,AP-104,705c824a1ceb,-70,6
2025-11-01T14:19:17.400582,AP-102,6eebd5749200,-40,5
2025-11-01T14:19:17.400582,AP-102,dc2f155b72d0,-48,5
2025-11-01T14:19:17.400582,AP-102,2ec009dcf0b3,-45,5
2025-11-01T14:19:17.400582,AP-102,8ba33ae4c3e8,-52,5
2025-11-01T14:19:17.400582,AP-102,0b023933abd5,-67,5
2025-11-01T14:19:17.400582,AP-102,0b2ff1039cf0,-61,5
2025-11-01T14:19:17.400582,AP-102,da0b525788f0,-74,5
2025-11-01T14:19:18.400582,AP-103,dcf0d68941c6,-51,5
2025-11-01T14:19:18.400582,AP-103,e6a7ed9bc58a,-43,5
2025-11-01T14:19:18.400582,AP-103,ba84e03defca,-48,5
2025-11-01T14:19:18.400582,AP-103,232ffee42a99,-65,5
2025-11-01T14:19:18.400582,AP-103,fceba518ef66,-72,5
2025-11-01T14:19:18.400582,AP-103,c4d2f723ba9a,-63,5
2025-11-01T14:19:18.400582,AP-103,3fc81806d2f8,-65,5
2025-11-01T14:19:18.400582,AP-103,725092f22fe7,-81,5
2025-11-01T14:19:19.400582,AP-103,a0f592191dd9,-54,2
2025-11-01T14:19:20.400582,AP-103,9c0a83bf2b04,-42,6
2025-11-01T14:19:20.400582,AP-103,2278eafc0a12,-48,6
2025-11-01T14:19:20.400582,AP-103,c9309a82ef0f,-42,6
2025-11-01T14:19:20.400582,AP-103,7c81d50104eb,-71,6
2025-11-01T14:19:20.400582,AP-103,86456d3d04c3,-80,6
2025-11-01T14:19:20.400582,AP-103,4ecf3f0fe8f8,-71,6
2025-11-01T14:19:20.400582,AP-103,395af26dfd09,-66,6
2025-11-01T14:19:20.400582,AP-103,1aa44ae28aa1,-75,6
2025-11-01T14:19:20.400582,AP-103,5794e6f2a055,-68,6
2025-11-01T14:19:20.400582,AP-103,f5d257ceb7d7,-80,6
2025-11-01T14:19:20.400582,AP-103,0eaf32f9b722,-75,6
2025-11-01T14:19:21.400582,AP-101,271cbc71bc91,-46,14
2025-11-01T14:19:21.400582,AP-101,3e776026f64a,-47,14
2025-11-01T14:19:21.400582,AP-101,3af87189215c,-39,14
2025-11-01T14:19:21.400582,AP-101,ddb214a6fbda,-44,14
2025-11-01T14:19:21.400582,AP-101,969b0689228b,-48,14
2025-11-01T14:19:21.400582,AP-101,d80e537ed153,-47,14
2025-11-01T14:19:21.400582,AP-101,6fdc327f9d8d,-45,14
2025-11-01T14:19:21.400582,AP-101,884c60530cfe,-72,14
2025-11-01T14:19:21.400582,AP-101,3a5e381312e5,-59,14
2025-11-01T14:19:21.400582,AP-101,30c397d35666,-69,14
2025-11-01T14:19:21.400582,AP-101,dc21a1de43fd,-68,14
2025-11-01T14:19:21.400582,AP-101,dc93c4bd12a3,-61,14
2025-11-01T14:19:21.400582,AP-101,19329bcc61cc,-76,14
2025-11-01T14:19:21.400582,AP-101,bf75645011d0,-80,14
2025-11-01T14:19:21.400582,AP-101,d91a68668c22,-64,14
2025-11-01T14:19:21.400582,AP-101,e6a111e3aa64,-60,14
2025-11-01T14:19:21.400582,AP-101,e0f8d702a3c2,-68,14
2025-11-01T14:19:21.400582,AP-101,dfc43f36484d,-76,14
2025-11-01T14:19:21.400582,AP-101,69b1c8849b04,-78,14
2025-11-01T14:19:22.400582,AP-102,423f5bf865a9,-41,10
2025-11-01T14:19:22.400582,AP-102,f3d143e3888f,-39,10
2025-11-01T14:19:22.400582,AP-102,457e52af3e09,-37,10
2025-11-01T14:19:22.400582,AP-102,5b4206409fac,-48,10
2025-11-01T14:19:22.400582,AP-102,6fde853561d6,-45,10
2025-11-01T14:19:22.400582,AP-102,f2f3a19968fb,-71,10
2025-11-01T14:19:22.400582,AP-102,65a492f42693,-66,10
2025-11-01T14:19:22.400582,AP-102,a96c4d63916c,-70,10
2025-11-01T14:19:22.400582,AP-102,6709c7345a56,-73,10
2025-11-01T14:19:23.400582,AP-104,a1985f00d5d6,-39,6
2025-11-01T14:19:23.400582,AP-104,97e554144da7,-44,6
2025-11-01T14:19:23.400582,AP-104,86a42984d661,-46,6
2025-11-01T14:19:23.400582,AP-104,d5fd158906ef,-69,6
2025-11-01T14:19:23.400582,AP-104,343a90205fae,-69,6
2025-11-01T14:19:23.400582,AP-104,28b993026c42,-69,6
2025-11-01T14:19:23.400582,AP-104,5edb988f5dd6,-69,6
2025-11-01T14:19:24.400582,AP-104,b14ba879d8e6,-48,14
2025-11-01T14:19:24.400582,AP-104,f8fab6ad1623,-51,14
2025-11-01T14:19:24.400582,AP-104,7a11f401f95d,-49,14
2025-11-01T14:19:24.400582,AP-104,4910eb3dc618,-35,14
2025-11-01T14:19:24.400582,AP-104,cc217e78586b,-54,14
2025-11-01T14:19:24.400582,AP-104,b3c9bbd319b9,-43,14
2025-11-01T14:19:24.400582,AP-104,a702e5317355,-42,14
2025-11-01T14:19:24.400582,AP-104,659f613df122,-72,14
2025-11-01T14:19:24.400582,AP-104,992e334a322e,-68,14
2025-11-01T14:19:24.400582,AP-104,5c91c97536aa,-78,14
2025-11-01T14:19:24.400582,AP-104,d5065b015352,-71,14
2025-11-01T14:19:24.400582,AP-104,a8490aba5a2a,-69,14
2025-11-01T14:19:24.400582,AP-104,6e9d893b42d1,-65,14
2025-11-01T14:19:24.400582,AP-104,26babc0787b5,-65,14
2025-11-01T14:19:25.400582,AP-102,c78c28656ba7,-48,16
2025-11-01T14:19:25.400582,AP-102,6a97170aa50c,-44,16
2025-11-01T14:19:25.400582,AP-102,a45d565e2aea,-44,16
2025-11-01T14:19:25.400582,AP-102,26ea2350acec,-43,16
2025-11-01T14:19:25.400582,AP-102,a3417f9a4632,-42,16
2025-11-01T14:19:25.400582,AP-102,3c88f2d6fd69,-46,16
2025-11-01T14:19:25.400582,AP-102,effb86047e6a,-47,16
2025-11-01T14:19:25.400582,AP-102,e69dc19e4e1a,-46,16
2025-11-01T14:19:25.400582,AP-102,8d44eb6dbae9,-68,16
2025-11-01T14:19:25.400582,AP-102,1117abb4d72b,-65,16
2025-11-01T14:19:25.400582,AP-102,8a4da00c9725,-70,16
2025-11-01T14:19:25.400582,AP-102,d71da6f2847f,-71,16
2025-11-01T14:19:25.400582,AP-102,9a130098291b,-78,16
2025-11-01T14:19:25.400582,AP-102,02438c9440be,-76,16
2025-11-01T14:19:25.400582,AP-102,18a5b4d6c2cc,-72,16
2025-11-01T14:19:25.400582,AP-102,4cb55117f2d8,-61,16
2025-11-01T14:19:25.400582,AP-102,894433e4fbde,-61,16
2025-11-01T14:19:26.400582,AP-101,0747f9a8ea8e,-56,9
2025-11-01T14:19:26.400582,AP-101,0b743a8c3e72,-47,9
2025-11-01T14:19:26.400582,AP-101,9ca2a65ca039,-44,9
2025-11-01T14:19:26.400582,AP-101,9c96f8f864e5,-41,9
2025-11-01T14:19:26.400582,AP-101,2da46723687f,-57,9
2025-11-01T14:19:26.400582,AP-101,4469d45ae0ec,-60,9
2025-11-01T14:19:26.400582,AP-101,a5486248d6ed,-70,9
2025-11-01T14:19:26.400582,AP-101,81898c6cbfae,-71,9
2025-11-01T14:19:26.400582,AP-101,2df88d9b212d,-65,9
2025-11-01T14:19:26.400582,AP-101,9ccd4629ad49,-59,9
2025-11-01T14:19:27.400582,AP-103,5f56de4c223a,-42,6
2025-11-01T14:19:27.400582,AP-103,d3bcb10c6d1b,-45,6
2025-11-01T14:19:27.400582,AP-103,de6aa453ded5,-48,6
2025-11-01T14:19:27.400582,AP-103,297a3c58054e,-58,6
2025-11-01T14:19:27.400582,AP-103,9c436cfe5754,-74,6
2025-11-01T14:19:27.400582,AP-103,561901268cb2,-66,6
2025-11-01T14:19:27.400582,AP-103,e30ea3faab0c,-76,6
2025-11-01T14:19:28.400582,AP-102,da8a4f82dbf5,-56,4
2025-11-01T14:19:28.400582,AP-102,5dc8be05fd8b,-59,4
2025-11-01T14:19:28.400582,AP-102,8aaef5dc50a3,-64,4
2025-11-01T14:19:28.400582,AP-102,24c057680c78,-66,4
2025-11-01T14:19:28.400582,AP-102,01432e53df0f,-68,4
2025-11-01T14:19:28.400582,AP-102,b0b03927347e,-69,4
2025-11-01T14:19:29.400582,AP-103,60526ec2d7ca,-65,0
2025-11-01T14:19:29.400582,AP-103,7306aef45eee,-73,0
2025-11-01T14:19:29.400582,AP-103,bc553ab8b348,-65,0
2025-11-01T14:19:29.400582,AP-103,a61e96842aaf,-67,0
2025-11-01T14:19:30.400582,AP-104,80e6746a3271,-50,10
2025-11-01T14:19:30.400582,AP-104,bcd611d86a4e,-43,10
2025-11-01T14:19:30.400582,AP-104,d41739464199,-41,10
2025-11-01T14:19:30.400582,AP-104,30d088da0b18,-46,10
2025-11-01T14:19:30.400582,AP-104,0dd665c0ecd6,-46,10
2025-11-01T14:19:30.400582,AP-104,ee1d9741a9c2,-70,10
2025-11-01T14:19:30.400582,AP-104,93a63bde032b,-78,10
2025-11-01T14:19:30.400582,AP-104,ecda5871d816,-63,10
2025-11-01T14:19:30.400582,AP-104,b7e5ebee8758,-75,10
2025-11-01T14:19:30.400582,AP-104,c4a7e341d96d,-71,10
2025-11-01T14:19:30.400582,AP-104,cd8ddab419ad,-62,10
2025-11-01T14:19:30.400582,AP-104,34b3c6a03fe8,-63,10
2025-11-01T14:19:30.400582,AP-104,9c459822f845,-69,10
2025-11-01T14:19:30.400582,AP-104,348ff23e0e27,-68,10
2025-11-01T14:19:30.400582,AP-104,2e5a675cf8db,-76,10
2025-11-01T14:19:31.400582,AP-101,e1a47fb08e68,-54,0
2025-11-01T14:19:32.400582,AP-103,af891cbc6159,-45,9
2025-11-01T14:19:32.400582,AP-103,26d6c7446a83,-28,9
2025-11-01T14:19:32.400582,AP-103,6e3a99dd6259,-43,9
2025-11-01T14:19:32.400582,AP-103,661f58eed8e9,-38,9
2025-11-01T14:19:32.400582,AP-103,ad8ed66e07e7,-36,9
2025-11-01T14:19:32.400582,AP-103,2064220f16f7,-77,9
2025-11-01T14:19:32.400582,AP-103,5213733eedbf,-70,9
2025-11-01T14:19:32.400582,AP-103,69be7b0b0fee,-61,9
2025-11-01T14:19:32.400582,AP-103,29e13fc0175e,-65,9
2025-11-01T14:19:33.400582,AP-103,fef3b6d71adf,-33,8
2025-11-01T14:19:33.400582,AP-103,3bd61943bc17,-51,8
2025-11-01T14:19:33.400582,AP-103,ad46e1695a0f,-38,8
2025-11-01T14:19:33.400582,AP-103,3b1ba506faf3,-41,8
2025-11-01T14:19:33.400582,AP-103,7f4447aa055e,-67,8
2025-11-01T14:19:33.400582,AP-103,ac0c0f1a80c0,-68,8
2025-11-01T14:19:33.400582,AP-103,47204d698e49,-76,8
2025-11-01T14:19:34.400582,AP-102,610accab4b16,-27,11
2025-11-01T14:19:34.400582,AP-102,6d200125019c,-39,11
2025-11-01T14:19:34.400582,AP-102,ce7fc949e2f8,-44,11
2025-11-01T14:19:34.400582,AP-102,e85363805b0b,-35,11
2025-11-01T14:19:34.400582,AP-102,448e0eeb1273,-56,11
2025-11-01T14:19:34.400582,AP-102,cd793caedc2b,-41,11
2025-11-01T14:19:34.400582,AP-102,1ecdbf64b9cb,-65,11
2025-11-01T14:19:34.400582,AP-102,e958d345aa37,-80,11
2025-11-01T14:19:34.400582,AP-102,b12782c09283,-64,11
2025-11-01T14:19:34.400582,AP-102,dbc75d1d8b60,-71,11
2025-11-01T14:19:34.400582,AP-102,934c23fe844b,-69,11
2025-11-01T14:19:35.400582,AP-102,59477684fe31,-48,9
2025-11-01T14:19:35.400582,AP-102,cc9800eee8a6,-51,9
2025-11-01T14:19:35.400582,AP-102,9b32d48808cd,-50,9
2025-11-01T14:19:35.400582,AP-102,0af9e85d3108,-43,9
2025-11-01T14:19:35.400582,AP-102,0863cda1028e,-40,9
2025-11-01T14:19:35.400582,AP-102,1c0339e0cf14,-87,9
2025-11-01T14:19:35.400582,AP-102,949881b5800d,-76,9
2025-11-01T14:19:35.400582,AP-102,a7df4fd80347,-80,9
2025-11-01T14:19:35.400582,AP-102,0f5ca5c82e76,-70,9
2025-11-01T14:19:35.400582,AP-102,5aa345b7764f,-67,9
2025-11-01T14:19:36.400582,AP-102,ebd3d00b83d0,-49,9
2025-11-01T14:19:36.400582,AP-102,c406db2afe6e,-53,9
2025-11-01T14:19:36.400582,AP-102,403a966f2a46,-38,9
2025-11-01T14:19:36.400582,AP-102,b36f83bfbb3c,-40,9
2025-11-01T14:19:36.400582,AP-102,a7cf0d6d8272,-52,9
2025-11-01T14:19:36.400582,AP-102,6ba6b608bbc9,-80,9
2025-11-01T14:19:36.400582,AP-102,a93b4ba30136,-64,9
2025-11-01T14:19:36.400582,AP-102,b0d717b8badb,-76,9
2025-11-01T14:19:36.400582,AP-102,7df52a23cae0,-74,9
2025-11-01T14:19:36.400582,AP-102,a99891003acc,-70,9
